21:04.4,,,,,,,,,,,,
,,,,,,,,,,,,
Time Stamp,Inlet Pressure (psia),Outlet Pressure (psia),Slim Tube 1 (C),Slim Tube 2 (C),Slim Tube 3 (C),Slim Tube 4 (C),Slim Tube 5 (C),Room Temp. (C), Box Temp (C),Excitation Voltage (VDC),Inlet Pressure (VDC),Outlet Pressure (VDC)Top Confining Temp (VDC)
33:04.6,889.739161,738.713133,-9999,6.673191,5.5343,0,0,0,0,1.726606,1.299941,30
34:04.6,889.043519,736.807888,-9999,6.680835,5.575078,0,0,0,0,1.72605,1.299182,30
35:04.6,889.26145,739.237085,-9999,6.671708,5.541448,0,0,0,0,1.726224,1.30015,30
36:04.6,890.653294,738.901828,-9999,6.674,5.598908,0,0,0,0,1.727337,1.300017,30
37:04.6,885.882548,733.132721,-9999,6.680502,5.629653,0,0,0,0,1.723524,1.297716,30
38:04.6,888.896384,738.555185,-9999,6.72928,5.638995,0,0,0,0,1.725932,1.299878,30
39:04.6,888.642868,737.579564,-9999,6.763378,5.690712,0,0,0,0,1.72573,1.299489,30
40:04.6,889.95094,739.551362,-9999,6.73766,5.640108,0,0,0,0,1.726775,1.300276,30
41:04.6,890.19752,738.935367,-9999,6.7299,5.679497,0,0,0,0,1.726972,1.30003,30
42:04.6,888.076961,738.03203,-9999,6.731673,5.650061,0,0,0,0,1.725278,1.29967,30
43:04.6,888.886938,737.622421,-9999,6.686909,5.628154,0,0,0,0,1.725925,1.299506,30
44:04.6,889.470718,738.3032,-9999,6.731127,5.652907,0,0,0,0,1.726392,1.299778,30
45:04.6,888.55446,737.717429,-9999,6.730487,5.668371,0,0,0,0,1.725659,1.299544,30
46:04.6,889.030369,737.657902,-9999,6.706083,5.58561,0,0,0,0,1.72604,1.299521,30
47:04.6,889.123177,738.409122,-9999,6.682176,5.581245,0,0,0,0,1.726114,1.29982,30
48:04.6,889.303075,737.915369,-9999,6.669678,5.557525,0,0,0,0,1.726258,1.299623,30
49:04.6,889.653189,736.290688,-9999,6.654013,5.59947,0,0,0,0,1.726537,1.298976,30.15
50:04.6,889.5878,739.965705,-9999,6.643589,5.637611,0,0,0,0,1.726485,1.300441,30
51:04.6,887.687335,755.516113,-9999,6.659544,5.693184,0,0,0,0,1.724966,1.30664,30.966667
52:04.6,889.160924,776.945363,-9999,6.629616,5.78364,0,0,0,0,1.726144,1.315184,31
53:04.6,888.609422,786.82374,-9999,6.688597,5.724711,0,0,0,0,1.725703,1.319123,31
54:04.6,888.489991,786.072744,-9999,6.751022,5.598164,0,0,0,0,1.725608,1.318823,31
55:04.6,887.669897,785.839049,-9999,6.746562,5.562134,0,0,0,0,1.724952,1.31873,31
56:04.6,889.422394,763.028855,-9999,6.743617,5.61086,0,0,0,0,1.726353,1.309636,31
57:04.6,888.418114,756.553777,-9999,6.765193,5.694902,0,0,0,0,1.72555,1.307054,31
58:04.6,889.737384,762.534155,-9999,6.764523,5.611683,0,0,0,0,1.726605,1.309439,31
59:04.6,888.406654,762.165734,-9999,6.749805,5.552943,0,0,0,0,1.725541,1.309292,31
00:04.6,888.369752,764.70925,-9999,6.752778,5.595506,0,0,0,0,1.725512,1.310306,31
01:04.6,888.174218,761.618559,-9999,6.74142,5.589939,0,0,0,0,1.725355,1.309073,31
02:04.6,887.004383,761.558908,-9999,6.725344,5.598717,0,0,0,0,1.72442,1.30905,31
03:04.6,889.557709,763.906852,-9999,6.673601,5.557577,0,0,0,0,1.726461,1.309986,31
04:04.6,888.855045,763.959675,-9999,6.691702,5.601578,0,0,0,0,1.725899,1.310007,31
05:04.6,888.458968,762.251174,-9999,6.705353,5.624345,0,0,0,0,1.725583,1.309326,31
06:04.6,888.527527,763.093141,-9999,6.727975,5.666433,0,0,0,0,1.725638,1.309661,31
07:04.6,889.406323,762.800367,-9999,6.761908,5.561885,0,0,0,0,1.72634,1.309545,31
08:04.6,888.251055,758.746015,-9999,6.769716,5.573533,0,0,0,0,1.725417,1.307928,31
09:04.6,886.465396,737.847944,-9999,6.767174,5.67828,0,0,0,0,1.723989,1.299596,31
10:04.6,889.007549,742.265609,-9999,6.774516,5.663675,0,0,0,0,1.726021,1.301358,31
11:04.6,888.715852,754.14384,-9999,6.769732,5.647078,0,0,0,0,1.725788,1.306093,31
12:04.6,888.219597,754.46163,-9999,6.74969,5.652565,0,0,0,0,1.725392,1.30622,31
13:04.6,886.243823,753.681034,-9999,6.75405,5.608968,0,0,0,0,1.723812,1.305909,31
14:04.6,886.804461,756.555222,-9999,6.762815,5.551337,0,0,0,0,1.72426,1.307055,31
15:04.6,888.672077,757.962503,-9999,6.772166,5.611518,0,0,0,0,1.725753,1.307616,31
16:04.6,889.429765,758.175319,-9999,6.754284,5.647917,0,0,0,0,1.726359,1.307701,31
17:04.6,888.732295,757.448294,-9999,6.735978,5.624017,0,0,0,0,1.725801,1.307411,31
18:04.6,887.311927,756.048288,-9999,6.723372,5.533144,0,0,0,0,1.724666,1.306853,31
19:04.6,887.545855,754.258234,-9999,6.736233,5.550447,0,0,0,0,1.724853,1.306139,31
20:04.6,886.528797,757.127812,-9999,6.707356,5.53521,0,0,0,0,1.72404,1.307283,31
21:04.6,889.181407,756.803444,-9999,6.684419,5.583605,0,0,0,0,1.72616,1.307154,31
22:04.6,889.142044,758.042885,-9999,6.685584,5.506847,0,0,0,0,1.726129,1.307648,31.2
23:04.6,889.291491,757.064773,-9999,6.659445,5.57888,0,0,0,0,1.726248,1.307258,32
24:04.6,884.300962,752.067416,-9999,6.657867,5.600976,0,0,0,0,1.72226,1.305266,32
25:04.6,887.769155,756.957356,-9999,6.67559,5.636119,0,0,0,0,1.725032,1.307215,32
26:04.6,887.892949,755.949094,-9999,6.698688,5.585819,0,0,0,0,1.72513,1.306813,32
27:04.6,886.354367,756.740031,-9999,6.680193,5.588657,0,0,0,0,1.723901,1.307128,32
28:04.6,888.68463,755.990556,-9999,6.685561,5.56021,0,0,0,0,1.725763,1.30683,32
29:04.6,887.319534,755.906162,-9999,6.692935,5.60921,0,0,0,0,1.724672,1.306796,32
30:04.6,888.065588,757.859597,-9999,6.711878,5.596771,0,0,0,0,1.725268,1.307575,32
31:04.6,889.285302,757.646707,-9999,6.685735,5.592272,0,0,0,0,1.726243,1.30749,32
32:04.6,888.451175,757.392206,-9999,6.672537,5.605763,0,0,0,0,1.725577,1.307388,32
33:04.6,889.287402,756.483935,-9999,6.677691,5.598421,0,0,0,0,1.726245,1.307026,32
34:04.6,885.567372,753.217256,-9999,6.6663,5.57697,0,0,0,0,1.723272,1.305724,32
35:04.6,888.20324,746.962593,-9999,6.651459,5.62198,0,0,0,0,1.725378,1.30323,32
36:04.6,888.681038,738.076731,-9999,6.663556,5.703674,0,0,0,0,1.72576,1.299688,32
37:04.6,885.622532,756.073205,-9999,6.674305,5.746714,0,0,0,0,1.723316,1.306863,32
38:04.6,888.882737,773.400611,-9999,6.637963,5.687602,0,0,0,0,1.725922,1.313771,32
39:04.6,887.819257,773.470129,-9999,6.64129,5.602606,0,0,0,0,1.725072,1.313799,32
40:04.6,888.503998,775.786678,-9999,6.664526,5.610161,0,0,0,0,1.725619,1.314722,32
41:04.6,886.135106,769.325179,-9999,6.650859,5.595794,0,0,0,0,1.723725,1.312146,32
42:04.6,887.477607,775.495075,-9999,6.647693,5.55805,0,0,0,0,1.724798,1.314606,32
43:04.6,886.542394,769.491001,-9999,6.644469,5.5536,0,0,0,0,1.724051,1.312212,32
44:04.6,885.83707,774.14752,-9999,6.655777,5.58447,0,0,0,0,1.723487,1.314069,32
45:04.6,887.485449,773.504241,-9999,6.666935,5.574343,0,0,0,0,1.724805,1.313812,32
46:04.6,888.717878,773.947039,-9999,6.668735,5.629785,0,0,0,0,1.72579,1.313989,32
47:04.6,888.418499,774.569438,-9999,6.671284,5.592356,0,0,0,0,1.725551,1.314237,32
48:04.6,884.620799,769.409847,-9999,6.668497,5.599465,0,0,0,0,1.722515,1.31218,32
49:04.6,888.035473,774.851846,-9999,6.667351,5.602627,0,0,0,0,1.725244,1.314349,32
50:04.6,887.867332,772.155564,-9999,6.654061,5.613908,0,0,0,0,1.72511,1.313274,32
51:04.6,885.149159,771.830722,-9999,6.653807,5.658171,0,0,0,0,1.722937,1.313145,32
52:04.6,889.022402,773.575279,-9999,6.666245,5.623571,0,0,0,0,1.726033,1.31384,32
53:04.6,883.302822,768.79577,-9999,6.657098,5.588611,0,0,0,0,1.721462,1.311935,32
54:04.6,887.574951,774.870658,-9999,6.644239,5.653858,0,0,0,0,1.724876,1.314357,32
55:04.6,886.889004,772.434982,-9999,6.643914,5.668815,0,0,0,0,1.724328,1.313386,32
56:04.6,888.974973,774.856356,-9999,6.64209,5.652346,0,0,0,0,1.725995,1.314351,32
57:04.6,888.072648,772.100199,-9999,6.634794,5.614243,0,0,0,0,1.725274,1.313252,32.116667
58:04.6,882.440556,767.749585,-9999,6.651218,5.635826,0,0,0,0,1.720773,1.311518,32
59:04.6,886.985279,774.865002,-9999,6.66703,5.632656,0,0,0,0,1.724405,1.314355,32.116667
00:04.6,886.410858,770.164679,-9999,6.662082,5.551235,0,0,0,0,1.723946,1.312481,32.8
01:04.6,887.944318,775.890407,-9999,6.663489,5.597327,0,0,0,0,1.725172,1.314764,33
02:04.6,888.318482,771.049478,-9999,6.663029,5.583829,0,0,0,0,1.725471,1.312833,33
03:04.6,882.127095,767.561113,-9999,6.663001,5.555802,0,0,0,0,1.720522,1.311443,33
04:04.6,886.632207,774.629911,-9999,6.651808,5.558079,0,0,0,0,1.724123,1.314261,33
05:04.6,886.964895,770.29325,-9999,6.646697,5.540921,0,0,0,0,1.724389,1.312532,33
06:04.6,884.602827,771.965074,-9999,6.665027,5.582531,0,0,0,0,1.722501,1.313199,33
07:04.6,889.498746,774.767926,-9999,6.660785,5.633541,0,0,0,0,1.726414,1.314316,33
08:04.6,883.843188,767.374835,-9999,6.685069,5.623697,0,0,0,0,1.721894,1.311368,33
09:04.6,884.192519,771.781237,-9999,6.67042,5.596695,0,0,0,0,1.722173,1.313125,33
10:04.6,889.373449,774.306515,-9999,6.674503,5.571869,0,0,0,0,1.726314,1.314132,33
11:04.6,884.471477,768.964507,-9999,6.675142,5.55886,0,0,0,0,1.722396,1.312002,33
12:04.6,887.798227,774.827651,-9999,6.677798,5.596515,0,0,0,0,1.725055,1.31434,33
13:04.6,886.143185,768.875529,-9999,6.694955,5.650803,0,0,0,0,1.723732,1.311967,33
14:04.6,886.702307,774.198176,-9999,6.676065,5.617013,0,0,0,0,1.724179,1.314089,33
15:04.6,886.843091,769.731051,-9999,6.667811,5.586126,0,0,0,0,1.724291,1.312308,33
16:04.6,883.017028,769.355229,-9999,6.677124,5.580684,0,0,0,0,1.721233,1.312158,33
17:04.6,888.471994,775.555623,-9999,6.672707,5.631904,0,0,0,0,1.725593,1.31463,33
18:04.6,885.471444,768.304235,-9999,6.677984,5.59069,0,0,0,0,1.723195,1.311739,33
19:04.6,886.401871,774.012097,-9999,6.680739,5.644092,0,0,0,0,1.723939,1.314015,33
20:04.6,887.925985,771.29162,-9999,6.672069,5.638103,0,0,0,0,1.725157,1.31293,33
21:04.6,885.578757,772.614309,-9999,6.659829,5.58879,0,0,0,0,1.723281,1.313457,33
22:04.6,889.150471,773.572114,-9999,6.654132,5.628917,0,0,0,0,1.726136,1.313839,33
23:04.6,882.793951,766.617212,-9999,6.650512,5.608775,0,0,0,0,1.721055,1.311066,33
24:04.6,878.900722,763.704452,-9999,6.65908,5.587499,0,0,0,0,1.717943,1.309905,33
25:04.6,879.617096,766.932734,-9999,6.650286,5.639317,0,0,0,0,1.718516,1.311192,33
26:04.6,886.107079,773.741026,-9999,6.658678,5.573156,0,0,0,0,1.723703,1.313907,33
27:04.6,889.703192,773.554473,-9999,6.653383,5.56307,0,0,0,0,1.726577,1.313832,33
28:04.6,883.931968,769.031609,-9999,6.638859,5.523733,0,0,0,0,1.721965,1.312029,33
29:04.6,887.978373,774.847111,-9999,6.632352,5.54976,0,0,0,0,1.725199,1.314348,33
30:04.6,885.65931,770.399596,-9999,6.647181,5.576728,0,0,0,0,1.723345,1.312574,33
31:04.6,887.893744,774.715351,-9999,6.620948,5.603673,0,0,0,0,1.725131,1.314295,33
32:04.6,884.232292,768.419874,-9999,6.613386,5.62112,0,0,0,0,1.722205,1.311785,33
33:04.6,885.374187,773.581134,-9999,6.627685,5.637835,0,0,0,0,1.723117,1.313843,33
34:04.6,888.782583,772.710363,-9999,6.640223,5.644808,0,0,0,0,1.725842,1.313496,33
35:04.6,884.448334,769.661906,-9999,6.621059,5.68405,0,0,0,0,1.722377,1.31228,33
36:04.6,888.473995,775.206089,-9999,6.627403,5.660541,0,0,0,0,1.725595,1.314491,33
37:04.6,885.909954,770.559487,-9999,6.630005,5.637063,0,0,0,0,1.723546,1.312638,33
38:04.6,888.670212,775.423265,-9999,6.627772,5.586114,0,0,0,0,1.725752,1.314577,33
39:04.6,884.4739,767.602924,-9999,6.637059,5.57949,0,0,0,0,1.722398,1.311459,33
40:04.6,881.668736,768.459143,-9999,6.62958,5.601726,0,0,0,0,1.720156,1.311801,33
41:04.6,887.40686,775.42314,-9999,6.631246,5.664711,0,0,0,0,1.724742,1.314577,33
42:04.6,887.810432,772.107574,-9999,6.640635,5.609201,0,0,0,0,1.725065,1.313255,33
43:04.6,888.553827,774.837917,-9999,6.643942,5.642245,0,0,0,0,1.725659,1.314344,33
44:04.6,884.373697,768.094559,-9999,6.642122,5.612857,0,0,0,0,1.722318,1.311655,33
45:04.6,884.37008,772.233853,-9999,6.65521,5.642779,0,0,0,0,1.722315,1.313306,33
46:04.6,887.869557,772.665314,-9999,6.663271,5.620817,0,0,0,0,1.725112,1.313478,33
47:04.6,885.355941,772.383354,-9999,6.668183,5.617492,0,0,0,0,1.723103,1.313365,33.233333
48:04.6,888.826868,773.865934,-9999,6.658413,5.611681,0,0,0,0,1.725877,1.313956,33.383333
49:04.6,883.617165,769.039781,-9999,6.657597,5.603648,0,0,0,0,1.721713,1.312032,34
50:04.6,887.18433,774.231938,-9999,6.645619,5.611778,0,0,0,0,1.724564,1.314102,34
51:04.6,884.87035,769.30988,-9999,6.655091,5.55487,0,0,0,0,1.722715,1.31214,34
52:04.6,886.661788,774.718466,-9999,6.655658,5.597005,0,0,0,0,1.724146,1.314296,34
53:04.6,886.110373,769.559373,-9999,6.649386,5.634562,0,0,0,0,1.723706,1.312239,34
54:04.6,884.924031,772.739541,-9999,6.655662,5.626786,0,0,0,0,1.722758,1.313507,34
55:04.6,889.332594,775.83853,-9999,6.669115,5.84262,0,0,0,0,1.726281,1.314743,34
56:04.6,887.377739,770.953199,-9999,6.818723,6.182107,0,0,0,0,1.724719,1.312795,34
57:04.6,886.221501,774.564031,-9999,6.943496,6.404621,0,0,0,0,1.723795,1.314235,34
58:04.6,886.681911,770.743897,-9999,7.107996,6.647974,0,0,0,0,1.724163,1.312712,34
59:04.6,885.390979,773.657729,-9999,7.263282,6.545915,0,0,0,0,1.723131,1.313873,34
00:04.6,888.254609,774.984852,-9999,7.251977,5.406721,0,0,0,0,1.72542,1.314402,34
01:04.6,885.408541,769.030761,-9999,7.224278,5.370893,0,0,0,0,1.723145,1.312029,34
02:04.6,883.837159,771.617832,-9999,7.127412,5.338868,0,0,0,0,1.721889,1.31306,34
03:04.6,888.495621,774.296224,-9999,7.071285,5.379621,0,0,0,0,1.725612,1.314128,34
04:04.6,883.37849,768.205065,-9999,7.054034,5.505989,0,0,0,0,1.721522,1.311699,34
05:04.6,884.453765,772.748536,-9999,7.043433,5.592583,0,0,0,0,1.722382,1.313511,34
06:04.6,888.493061,758.726082,-9999,7.040592,5.634145,0,0,0,0,1.72561,1.30792,34
07:04.6,885.510173,738.314961,-9999,6.998135,5.698971,0,0,0,0,1.723226,1.299783,34
08:04.6,887.208368,741.303518,-9999,6.987266,5.718443,0,0,0,0,1.724583,1.300974,34
09:04.6,882.372892,733.8436,-9999,6.979462,5.630295,0,0,0,0,1.720718,1.298,34
10:04.6,886.423684,740.086452,-9999,6.967172,5.617452,0,0,0,0,1.723956,1.300489,34
11:04.7,887.363806,736.756036,-9999,6.956042,5.540751,0,0,0,0,1.724708,1.299161,34
12:04.6,882.041496,732.993211,-9999,6.939289,5.59185,0,0,0,0,1.720454,1.297661,34
13:04.6,885.343052,739.186354,-9999,6.865497,5.585538,0,0,0,0,1.723092,1.30013,34
14:04.6,888.765208,738.48325,-9999,6.848441,5.611444,0,0,0,0,1.725828,1.29985,34
15:04.7,880.220825,729.603991,-9999,6.870084,5.564734,0,0,0,0,1.718998,1.29631,34
16:04.6,876.671197,729.086965,-9999,6.861294,5.642629,0,0,0,0,1.716161,1.296103,34
17:04.7,882.013046,736.027515,-9999,6.852051,5.609474,0,0,0,0,1.720431,1.298871,34
18:04.7,888.127796,741.417463,-9999,6.79324,5.604325,0,0,0,0,1.725318,1.301019,34
19:04.7,888.241447,738.726912,-9999,6.762779,5.581858,0,0,0,0,1.725409,1.299947,34
20:04.7,881.883995,732.87351,-9999,6.760829,5.602759,0,0,0,0,1.720328,1.297613,34
21:04.7,879.683119,732.665429,-9999,6.758775,5.649087,0,0,0,0,1.718569,1.29753,34
22:04.7,885.042157,739.204295,-9999,6.742312,5.687347,0,0,0,0,1.722852,1.300137,34
23:04.7,889.820149,739.757076,-9999,6.752227,5.629654,0,0,0,0,1.726671,1.300358,34
24:04.7,887.114268,740.259326,-9999,6.743042,5.616942,0,0,0,0,1.724508,1.300558,34
25:04.7,888.81782,739.191737,-9999,6.739141,5.596945,0,0,0,0,1.72587,1.300132,34
26:04.7,882.264423,733.147272,-9999,6.726004,5.599244,0,0,0,0,1.720632,1.297722,34
27:04.7,881.187371,734.70251,-9999,6.724196,5.622632,0,0,0,0,1.719771,1.298342,34
28:04.7,886.995769,740.570239,-9999,6.729135,5.683564,0,0,0,0,1.724413,1.300682,34
29:04.7,887.503608,740.370879,-9999,6.728636,5.648823,0,0,0,0,1.724819,1.300602,34
30:04.7,886.946935,737.537778,-9999,6.675896,5.640965,0,0,0,0,1.724374,1.299473,34
31:04.7,881.567414,733.119714,-9999,6.731668,5.713691,0,0,0,0,1.720075,1.297711,34
32:04.7,883.069043,737.419323,-9999,6.727071,5.6856,0,0,0,0,1.721275,1.299425,34
33:04.7,887.599772,739.491262,-9999,6.661725,5.561259,0,0,0,0,1.724896,1.300252,34
34:04.7,887.074694,740.674715,-9999,6.670368,5.610477,0,0,0,0,1.724476,1.300723,34
35:04.7,886.746591,736.912563,-9999,6.70824,5.684513,0,0,0,0,1.724214,1.299223,34
36:04.7,881.644574,733.758758,-9999,6.643803,5.621955,0,0,0,0,1.720136,1.297966,34
37:04.7,884.855261,739.29412,-9999,6.647974,5.597287,0,0,0,0,1.722703,1.300173,34
38:04.7,887.910262,739.04677,-9999,6.649422,5.648106,0,0,0,0,1.725144,1.300074,34
39:04.7,886.840493,740.995794,-9999,6.649485,5.620504,0,0,0,0,1.724289,1.300851,34
40:04.7,887.255151,737.903458,-9999,6.662641,5.663624,0,0,0,0,1.724621,1.299619,34
41:04.7,881.46997,733.654829,-9999,6.677704,5.644025,0,0,0,0,1.719997,1.297925,34
42:04.7,884.312646,738.859968,-9999,6.720486,5.672998,0,0,0,0,1.722269,1.3,34
43:04.7,889.012633,741.077572,-9999,6.655897,5.633602,0,0,0,0,1.726025,1.300884,34
44:04.7,883.688732,734.818249,-9999,6.69968,5.674359,0,0,0,0,1.72177,1.298388,34
45:04.7,880.179709,732.45381,-9999,6.7148,5.6889,0,0,0,0,1.718966,1.297446,34.05
46:04.7,879.07709,732.709507,-9999,6.715581,5.727607,0,0,0,0,1.718084,1.297548,34
47:04.7,884.386089,739.002468,-9999,6.716271,5.690765,0,0,0,0,1.722328,1.300057,34.05
48:04.7,889.32674,741.688883,-9999,6.71928,5.615492,0,0,0,0,1.726276,1.301128,34.45
49:04.7,885.179734,737.572039,-9999,6.730051,5.640312,0,0,0,0,1.722962,1.299486,35
50:04.7,888.137963,740.588926,-9999,6.688168,5.612864,0,0,0,0,1.725326,1.300689,35
51:04.7,883.545487,734.763008,-9999,6.653303,5.585074,0,0,0,0,1.721656,1.298366,35
52:04.7,883.996923,738.588648,-9999,6.639112,5.600807,0,0,0,0,1.722017,1.299892,35
53:04.7,887.927464,739.381902,-9999,6.659974,5.639415,0,0,0,0,1.725158,1.300208,35
54:04.7,884.100606,736.854657,-9999,6.655028,5.610195,0,0,0,0,1.722099,1.2992,35
55:04.7,888.229416,742.392311,-9999,6.662732,5.678479,0,0,0,0,1.725399,1.301408,35
56:04.7,885.288128,736.757954,-9999,6.704277,6.299204,0,0,0,0,1.723049,1.299162,35
57:04.7,882.533972,736.126859,-9999,6.885165,6.699607,0,0,0,0,1.720847,1.29891,35
58:04.7,888.35782,742.085285,-9999,7.023522,6.581932,0,0,0,0,1.725502,1.301286,35
59:04.7,888.432134,738.768897,-9999,7.145268,6.559468,0,0,0,0,1.725561,1.299964,35
00:04.7,889.02142,741.390727,-9999,7.237373,6.553125,0,0,0,0,1.726032,1.301009,35
01:04.7,884.49943,734.800957,-9999,7.338039,6.502758,0,0,0,0,1.722418,1.298382,35
02:04.7,882.512023,735.629294,-9999,7.43624,6.520263,0,0,0,0,1.72083,1.298712,35
03:04.7,887.994345,740.751609,-9999,7.548332,6.552708,0,0,0,0,1.725212,1.300754,35
04:04.7,885.531502,735.215972,-9999,7.629656,6.525589,0,0,0,0,1.723243,1.298547,35
05:04.7,883.153511,735.591669,-9999,7.703814,6.524435,0,0,0,0,1.721342,1.298697,35
06:04.7,887.974595,739.732034,-9999,7.775126,6.522018,0,0,0,0,1.725196,1.300348,35
07:04.7,884.528178,734.095385,-9999,7.871915,6.567103,0,0,0,0,1.722441,1.2981,35
08:04.7,880.939945,731.198422,-9999,7.939462,6.526095,0,0,0,0,1.719573,1.296945,35
09:04.7,879.135171,730.188441,-9999,8.00909,6.549897,0,0,0,0,1.718131,1.296543,35
10:04.7,883.296607,736.094617,-9999,8.093714,6.547233,0,0,0,0,1.721457,1.298897,35
11:04.7,889.132412,740.186469,-9999,8.131978,6.548111,0,0,0,0,1.726121,1.300529,35
12:04.7,885.014801,733.886556,-9999,8.170686,6.574319,0,0,0,0,1.72283,1.298017,35
13:04.7,881.453141,731.692225,-9999,8.229375,6.585934,0,0,0,0,1.719983,1.297142,35
14:04.7,880.34872,731.500789,-9999,8.299814,6.573424,0,0,0,0,1.719101,1.297066,35
15:04.7,884.848525,737.191982,-9999,8.358537,6.581632,0,0,0,0,1.722697,1.299335,35
16:04.7,889.709145,739.783737,-9999,8.404544,6.573329,0,0,0,0,1.726582,1.300368,35
17:04.7,884.528091,732.994208,-9999,8.468191,6.577445,0,0,0,0,1.722441,1.297661,35
18:04.7,881.089765,731.205075,-9999,8.496287,6.553187,0,0,0,0,1.719693,1.296948,35
19:04.7,884.801108,736.889391,-9999,8.579444,6.598299,0,0,0,0,1.722659,1.299214,35
20:04.7,888.527564,737.578692,-9999,8.606601,6.609288,0,0,0,0,1.725638,1.299489,35
21:04.7,883.581867,732.518395,-9999,8.645189,6.593307,0,0,0,0,1.721685,1.297472,35
22:04.7,885.108926,736.985146,-9999,8.714472,6.646256,0,0,0,0,1.722905,1.299252,35
23:04.7,888.690434,737.576026,-9999,8.726909,6.630542,0,0,0,0,1.725768,1.299488,35
24:04.7,885.588141,736.265123,-9999,8.756015,6.592241,0,0,0,0,1.723288,1.298965,35
25:04.7,888.772131,737.982121,-9999,8.765768,6.589811,0,0,0,0,1.725833,1.29965,35
26:04.7,883.630203,732.644723,-9999,8.826757,6.645137,0,0,0,0,1.721723,1.297522,35
27:04.7,885.63598,737.604057,-9999,8.840571,6.627132,0,0,0,0,1.723327,1.299499,35
28:04.7,888.917799,737.647562,-9999,8.856738,6.589067,0,0,0,0,1.72595,1.299516,35
29:04.7,883.515359,732.248919,-9999,8.937928,6.666674,0,0,0,0,1.721632,1.297364,35
30:04.7,880.782432,730.907418,-9999,8.941143,6.65522,0,0,0,0,1.719447,1.296829,35
31:04.7,884.661616,736.794158,-9999,8.949297,6.631624,0,0,0,0,1.722548,1.299176,35
32:04.7,888.495261,738.015684,-9999,8.964879,6.629471,0,0,0,0,1.725612,1.299663,35
33:04.7,884.214046,734.447959,-9999,9.001588,6.62937,0,0,0,0,1.72219,1.298241,35
34:04.7,887.948966,739.434776,-9999,9.043987,6.66613,0,0,0,0,1.725175,1.300229,35
35:04.7,886.42755,733.570236,-9999,9.039645,6.695469,0,0,0,0,1.723959,1.297891,35
36:04.7,883.115441,732.177457,-9999,9.05251,6.653985,0,0,0,0,1.721312,1.297336,35
37:04.7,886.945245,738.22678,-9999,9.069284,6.679702,0,0,0,0,1.724373,1.299747,35
38:04.7,889.032606,736.274492,-9999,9.069366,6.69382,0,0,0,0,1.726041,1.298969,35
39:04.7,883.352339,731.754742,-9999,9.075769,6.676444,0,0,0,0,1.721501,1.297167,35
40:04.7,880.870765,729.68046,-9999,9.159978,6.702532,0,0,0,0,1.719518,1.29634,35
41:04.7,882.115909,733.218385,-9999,9.166925,6.687895,0,0,0,0,1.720513,1.297751,35
42:04.7,887.992369,738.405085,-9999,9.162198,6.678645,0,0,0,0,1.72521,1.299818,35
43:04.7,885.844266,733.894156,-9999,9.184183,6.675216,0,0,0,0,1.723493,1.29802,35
44:04.7,887.142718,738.5582,-9999,9.203783,6.705967,0,0,0,0,1.724531,1.29988,35
45:04.7,887.825869,735.701403,-9999,9.220963,6.689961,0,0,0,0,1.725077,1.298741,35
46:04.7,883.540838,733.731548,-9999,9.234956,6.72728,0,0,0,0,1.721652,1.297955,35
47:04.7,888.031918,739.190242,-9999,9.270506,6.76593,0,0,0,0,1.725242,1.300132,35
48:04.7,886.508401,734.837335,-9999,9.287129,6.706586,0,0,0,0,1.724024,1.298396,35
49:04.7,888.183528,738.695018,-9999,9.290858,6.710165,0,0,0,0,1.725363,1.299934,35
50:04.7,885.171867,733.364597,-9999,9.298545,6.722487,0,0,0,0,1.722956,1.297809,35
51:04.7,882.259887,732.660147,-9999,9.303744,6.69692,0,0,0,0,1.720628,1.297528,35
52:04.7,887.055528,738.6706,-9999,9.304316,6.686585,0,0,0,0,1.724461,1.299924,35
53:04.7,888.196044,736.044334,-9999,9.295932,6.687555,0,0,0,0,1.725373,1.298877,35
54:04.7,883.030203,731.813969,-9999,9.31039,6.725651,0,0,0,0,1.721244,1.297191,35
55:04.7,880.763863,729.816706,-9999,9.314809,6.747055,0,0,0,0,1.719432,1.296394,35
56:04.7,882.165451,733.371225,-9999,9.376195,6.891238,0,0,0,0,1.720553,1.297812,35
57:04.7,888.276509,739.358754,-9999,9.516283,7.231309,0,0,0,0,1.725437,1.300199,35
58:04.7,887.207635,734.779503,-9999,9.66072,7.486011,0,0,0,0,1.724583,1.298373,35.766667
59:04.7,882.752885,731.872175,-9999,9.784984,7.596319,0,0,0,0,1.721022,1.297214,35.933333
00:04.7,880.560499,730.568274,-9999,9.889403,6.86919,0,0,0,0,1.71927,1.296694,36
01:04.7,883.764934,735.776129,-9999,9.955277,6.741325,0,0,0,0,1.721831,1.29877,36
02:04.7,889.232242,739.920481,-9999,9.987327,6.812192,0,0,0,0,1.726201,1.300423,35.7
03:04.7,885.748339,734.109064,-9999,9.985363,6.780541,0,0,0,0,1.723416,1.298106,36
04:04.7,882.161523,731.533629,-9999,9.964231,6.775495,0,0,0,0,1.72055,1.297079,35.983333
05:04.7,880.650995,730.327502,-9999,9.9671,6.788917,0,0,0,0,1.719342,1.296598,36
06:04.7,881.495736,732.709956,-9999,9.973504,6.791711,0,0,0,0,1.720017,1.297548,36
07:04.7,887.326743,739.04535,-9999,9.91488,6.764427,0,0,0,0,1.724678,1.300074,35.966667
