07/05/2022 16:13:10.9201

Time Stamp,Inlet Pressure (psia),Outlet Pressure (psia),Slim Tube 1 (C),Slim Tube 2 (C),Slim Tube 3 (C),Slim Tube 4 (C),Slim Tube 5 (C),Room Temp. (C), Box Temp (C),Excitation Voltage (VDC),Inlet Pressure (VDC),Outlet Pressure (VDC)Top Confining Temp (VDC)
07/05/2022 17:55:11.0416,319.350691,235.440525,-9999.000000,5.999381,5.986475,0.000000,0.000000,0.000000,0.000000,1.270715,1.099292,18.322222
07/05/2022 17:58:11.0433,319.172102,235.446081,-9999.000000,6.507578,6.132184,0.000000,0.000000,0.000000,0.000000,1.270572,1.099294,19.622222
07/05/2022 18:01:11.0430,319.055692,235.554968,-9999.000000,6.675122,5.162514,0.000000,0.000000,0.000000,0.000000,1.270479,1.099337,21.144444
07/05/2022 18:04:11.0446,319.023053,235.537277,-9999.000000,6.389617,5.359112,0.000000,0.000000,0.000000,0.000000,1.270453,1.099330,22.538889
07/05/2022 18:07:11.0452,318.976200,235.497061,-9999.000000,6.250604,5.360370,0.000000,0.000000,0.000000,0.000000,1.270415,1.099314,23.972222
07/05/2022 18:10:11.0459,318.875334,235.600416,-9999.000000,6.134637,5.411245,0.000000,0.000000,0.000000,0.000000,1.270335,1.099355,25.433333
07/05/2022 18:13:11.0476,318.757680,235.552152,-9999.000000,6.096822,5.415678,0.000000,0.000000,0.000000,0.000000,1.270241,1.099336,26.844444
07/05/2022 18:16:11.0472,318.648076,235.591463,-9999.000000,6.019900,5.459312,0.000000,0.000000,0.000000,0.000000,1.270153,1.099352,28.366667
07/05/2022 18:19:11.0489,318.395116,235.581073,-9999.000000,6.017871,5.398579,0.000000,0.000000,0.000000,0.000000,1.269951,1.099348,29.700000
07/05/2022 18:22:11.0506,318.186718,235.665923,-9999.000000,5.989058,5.459488,0.000000,0.000000,0.000000,0.000000,1.269784,1.099382,31.277778
07/05/2022 18:25:11.0502,318.108518,235.729004,-9999.000000,5.911370,5.449461,0.000000,0.000000,0.000000,0.000000,1.269722,1.099407,32.577778
07/05/2022 18:28:11.0509,318.121590,235.653323,-9999.000000,5.937027,5.475483,0.000000,0.000000,0.000000,0.000000,1.269732,1.099377,33.944444
07/05/2022 18:31:11.0535,317.849592,235.454711,-9999.000000,5.899857,5.470052,0.000000,0.000000,0.000000,0.000000,1.269515,1.099297,35.416667
07/05/2022 18:34:11.0532,317.989030,235.696571,-9999.000000,5.918363,5.475578,0.000000,0.000000,0.000000,0.000000,1.269626,1.099394,36.655556
07/05/2022 18:37:11.0539,318.053715,235.756978,-9999.000000,5.933367,5.469018,0.000000,0.000000,0.000000,0.000000,1.269678,1.099418,37.927778
07/05/2022 18:40:11.0555,318.003928,235.763971,-9999.000000,5.893110,5.461243,0.000000,0.000000,0.000000,0.000000,1.269638,1.099421,39.294444
07/05/2022 18:43:11.0552,318.073506,235.843655,-9999.000000,5.888541,5.410727,0.000000,0.000000,0.000000,0.000000,1.269694,1.099452,40.577778
07/05/2022 18:46:11.0569,318.073203,235.863248,-9999.000000,5.914954,5.517421,0.000000,0.000000,0.000000,0.000000,1.269694,1.099460,41.994444
07/05/2022 18:49:11.0575,318.104496,235.822094,-9999.000000,5.915669,5.466775,0.000000,0.000000,0.000000,0.000000,1.269719,1.099444,43.494444
07/05/2022 18:52:11.0582,317.957373,235.700898,-9999.000000,5.924078,5.445540,0.000000,0.000000,0.000000,0.000000,1.269601,1.099396,44.911111
07/05/2022 18:55:11.0650,318.045209,235.848281,-9999.000000,5.886253,5.426182,0.000000,0.000000,0.000000,0.000000,1.269671,1.099454,46.438889
07/05/2022 18:58:11.0660,318.101968,235.895815,-9999.000000,5.928375,5.500060,0.000000,0.000000,0.000000,0.000000,1.269717,1.099473,47.833333
07/05/2022 19:01:11.0689,318.116187,235.863971,-9999.000000,5.872869,5.500681,0.000000,0.000000,0.000000,0.000000,1.269728,1.099461,49.394444
07/05/2022 19:04:11.0632,318.156076,235.932094,-9999.000000,5.901420,5.504240,0.000000,0.000000,0.000000,0.000000,1.269760,1.099488,50.838889
07/05/2022 19:07:11.0703,318.095766,235.999519,-9999.000000,5.901349,5.486267,0.000000,0.000000,0.000000,0.000000,1.269712,1.099515,52.411111
07/05/2022 19:10:11.0708,318.125637,235.950158,-9999.000000,5.893419,5.504156,0.000000,0.000000,0.000000,0.000000,1.269736,1.099495,53.811111
07/05/2022 19:13:11.0688,318.130994,235.898265,-9999.000000,5.891593,5.452995,0.000000,0.000000,0.000000,0.000000,1.269740,1.099474,55.416667
07/05/2022 19:16:11.0701,317.859299,235.616172,-9999.000000,5.885589,5.494497,0.000000,0.000000,0.000000,0.000000,1.269523,1.099362,56.861111
